ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_encoded,Marital_Absurd,Marital_Alone,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Marital_YOLO,Customer_Tenure,Family_Size,Total_Spend
10991,1960,Master,1.8609030138112852,0,0,2012-12-07,-1.077498848855783,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,1.065022971526033,-1.2751986462038936,0.41957642422888913
5077,1979,Graduation,1.2811756866152677,0,1,2013-11-02,-0.10965358208052084,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.5678717893350316,0.05771761906439125,0.6188712220592797
7431,1991,PhD,0.8290278086355168,0,0,2012-11-10,-0.3170489963895056,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,4,False,False,False,False,True,False,False,False,1.1986234519601202,-1.2751986462038936,2.044080238476611
3267,1963,Master,0.29475189263633,0,1,2014-06-25,-0.766405727392306,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,3,False,False,False,False,False,True,False,False,-1.7306907857057898,0.05771761906439125,0.014287843767086375
999,1991,Graduation,1.711978162156594,0,0,2013-01-02,1.5840756347761882,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,2,False,False,False,False,True,False,False,False,0.9363706570339493,-1.2751986462038936,0.21860688019824315
9215,1980,PhD,-0.3615822599391611,1,0,2012-12-12,-1.0429329464709522,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.040282141816017,0.05771761906439125,-0.08117268964747047
2286,1962,Graduation,-0.025823516271467707,1,1,2013-09-10,-0.766405727392306,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.3056189944088606,1.390633884332676,-0.8130367791590729
1592,1970,Graduation,1.9450522100292786,0,0,2014-01-24,-0.8355375321619676,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,2,False,False,False,True,False,False,False,False,-0.9785695625212993,-1.2751986462038936,1.8833046032520941
367,1978,2n Cycle,-0.7275597835023613,1,0,2013-02-19,0.8581916846947414,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,0.6988586918177944,0.05771761906439125,-0.03762928844083051
5234,1967,2n Cycle,-1.0133318341618267,1,1,2013-07-11,1.2384166109278802,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.0037808719466637577,1.390633884332676,-0.8683034037675006
9862,1969,Graduation,-1.448866777680263,1,0,2013-11-14,-0.420746703543998,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.6272497806390703,0.05771761906439125,-0.948691221379759
9805,1953,Master,0.23761720112100823,0,1,2013-06-20,0.5470985632312643,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.100130612835404,0.05771761906439125,0.1013746461803663
6205,1967,Master,-0.9244008734252946,1,0,2014-02-24,-1.2503283607799371,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,3,False,False,False,False,True,False,False,False,-1.1319627067233995,0.05771761906439125,-0.869978149967756
8442,1985,Master,-1.5675728494394476,2,0,2013-09-04,0.4779667584616027,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.2759299987568412,1.390633884332676,-0.9537154599805252
7386,1976,Graduation,-1.001549960760479,1,0,2013-04-22,1.1692848061582186,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,0.3920724034135944,0.05771761906439125,-0.9319437593772052
1491,1965,2n Cycle,0.9947627809172354,0,0,2013-02-18,1.3075484156975417,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,0.7038068577597977,-1.2751986462038936,-0.06777472004542741
11071,1984,Graduation,1.3950014007730573,0,0,2013-04-21,-0.420746703543998,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,0.3970205693555976,-1.2751986462038936,2.2165790971029153
3381,1953,Master,0.14982006083732566,1,1,2014-06-08,0.06317592984363313,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.646571964691735,1.390633884332676,-0.8532306879652022
8268,1961,PhD,0.0035818706904731422,0,1,2013-07-11,-0.9046693369316291,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.0037808719466637577,0.05771761906439125,-0.3273603810850118
11051,1956,PhD,1.28502081684667,1,1,2014-05-10,0.7890598799250799,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.5030751523736414,1.390633884332676,0.10304939238062169
8026,1952,Graduation,0.5762351441915391,0,1,2013-09-30,-1.3540260679344294,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.40458231324892513,0.05771761906439125,-0.2285503552699442
433,1958,Master,0.49405780963067514,1,1,2013-03-10,-0.24791719161984402,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,3,False,True,False,False,False,False,False,False,0.6048435389197331,1.390633884332676,0.054481752573215574
9597,1969,Graduation,1.0913840021165717,0,0,2014-02-10,-1.3540260679344294,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.0626883835353542,-1.2751986462038936,0.21023314919696623
1295,1963,Graduation,0.0035818706904731422,0,1,2013-08-11,1.618641537161019,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.15717401614876378,0.05771761906439125,0.21023314919696623
5290,1964,PhD,-0.48102777981976913,1,1,2013-08-14,0.06317592984363313,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.17201851397477347,1.390633884332676,-0.5367036561169347
1685,1967,PhD,0.5753971029872592,0,0,2013-03-17,-0.9738011417012907,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,4,False,False,False,False,False,True,False,False,0.5702063773257106,-1.2751986462038936,1.4780160227902914
5342,1976,Basic,-2.0586649951475025,1,0,2012-08-08,-0.6281421178529828,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,1.6637510505084236,0.05771761906439125,-0.9553902061807805
9579,1959,PhD,-0.8649985410042742,2,1,2013-07-07,0.40883495369194106,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.01601179182134915,2.7235501496009613,-0.826434748761116
7660,1973,PhD,-0.7615743970878418,1,1,2014-05-19,-0.420746703543998,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,4,False,True,False,False,False,False,False,False,-1.5476086458516705,1.390633884332676,-0.9218952821756728
1461,1965,PhD,-0.7092707666324869,1,1,2013-07-28,0.8581916846947414,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-0.0878996929607186,1.390633884332676,-0.9403174903784821
821,1992,Master,2.048279167779998,0,0,2012-10-19,-0.10965358208052084,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,1.3074831026841913,-1.2751986462038936,2.4744900119422444
11084,1976,Master,0.6800536604393974,0,1,2013-11-14,-1.5614214822434143,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,3,False,False,False,False,False,True,False,False,-0.6272497806390703,0.05771761906439125,0.7595499028807319
8690,1962,Graduation,1.7156261062222833,0,0,2013-04-19,0.8236257823099107,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.40691690123960406,-1.2751986462038936,1.3155656413655192
2937,1974,PhD,0.8401688269982974,0,1,2013-08-28,-0.07508767969569005,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-0.24129283716281863,0.05771761906439125,0.4547460944342522
9701,1988,Graduation,-0.46466132806559585,1,0,2013-03-19,-1.2503283607799371,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.560310045441704,0.05771761906439125,-0.4814370315085071
9949,1976,Graduation,0.4190284735769048,0,2,2012-10-18,-0.4553126059288288,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.3124312686261945,1.390633884332676,0.46479457163578447
10837,1975,Graduation,-1.3483511297080966,1,0,2012-10-28,-0.07508767969569005,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,1.2629496092061623,0.05771761906439125,-0.8900751043708206
3120,1981,Graduation,-0.6291145902701804,1,0,2013-08-28,-0.005955874926028459,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,2,False,False,False,False,False,True,False,False,-0.24129283716281863,0.05771761906439125,-0.9671134295825682
5885,1973,2n Cycle,-0.7700534022134978,2,1,2012-08-22,1.5495097323913574,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,1.5944767273203784,2.7235501496009613,-0.6505863977343008
4050,1966,Master,-0.08399343515678238,0,0,2014-06-21,0.5470985632312643,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.710898121937777,-1.2751986462038936,-0.791265078555753
3830,1953,Master,0.3965985472270589,0,2,2014-04-24,0.3397031489222795,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.4239044973015897,1.390633884332676,-0.23524934007096573
7987,1969,Graduation,0.711751336577751,0,1,2014-03-07,1.618641537161019,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.186392532085435,0.05771761906439125,-0.23357459387071036
7798,1972,2n Cycle,-0.24474945675424944,0,1,2012-12-14,-0.7318398250074751,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,1.0303858099320107,0.05771761906439125,-0.2854917260786272
92,1988,Graduation,-0.8445897728529859,1,0,2014-05-12,-1.284894263164768,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,-1.5129714842576478,0.05771761906439125,-0.8549054341654575
7055,1952,PhD,0.4782336198322124,0,1,2012-10-09,0.2705713441526179,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,1.3569647621042236,0.05771761906439125,0.7059580244725596
10240,1949,Graduation,0.8904512992550948,0,0,2013-02-19,-1.3540260679344294,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,2,False,False,False,False,False,True,False,False,0.6988586918177944,-1.2751986462038936,1.3088666565644977
3025,1958,Graduation,-0.06614808715976211,0,1,2013-07-08,-1.5614214822434143,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.011063625879345923,0.05771761906439125,-0.4914855087100394
9283,1978,Graduation,0.4382541247339156,1,2,2013-09-12,-0.005955874926028459,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.31551532629286705,2.7235501496009613,-0.9738124143835898
9970,1977,Graduation,0.20044760888412072,0,1,2013-10-17,-1.595987384628245,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.48870113426297995,0.05771761906439125,-0.7326489615468146
2730,1955,Graduation,1.4300019451871024,0,0,2013-08-20,0.5125326608464335,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.20170750962679282,-1.2751986462038936,1.0576547265261902
2795,1958,Master,-1.0246700386903203,2,1,2013-07-01,-1.6996850917827375,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,0.04570078747336851,2.7235501496009613,-0.9821861453848667
9260,1945,PhD,0.9389590960204759,0,0,2012-11-05,-1.0083670440861214,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.2233642816701364,-1.2751986462038936,1.853159171647497
8182,1984,Graduation,-1.3842883084092783,1,0,2014-01-05,1.445812025236865,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.8845544096232381,0.05771761906439125,-0.8013135557572852
10095,1975,PhD,1.1267296223206145,0,0,2013-05-01,-1.3885919703192602,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,0.34753890993556535,-1.2751986462038936,1.1614889909420238
4370,1966,Graduation,-0.38583615832185164,2,1,2013-11-13,1.1692848061582186,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.6223016146970671,2.7235501496009613,-0.8565801803657129
10573,1953,Graduation,0.5541995901731191,0,0,2013-11-18,-0.766405727392306,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.6470424444070833,-1.2751986462038936,-0.2988896956806703
3712,1959,Graduation,0.05043823331800839,0,0,2013-08-28,0.4779667584616027,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.24129283716281863,-1.2751986462038936,-0.5701985801220424
6637,1988,Graduation,0.7711043724573433,0,0,2013-11-02,-0.10965358208052084,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.5678717893350316,-1.2751986462038936,0.8667336596970765
3152,1957,Graduation,-1.2431523103002478,1,1,2014-02-25,1.2038507085430494,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.1369108726654027,1.390633884332676,-0.8549054341654575
5610,1965,Graduation,-0.8800832826813134,1,1,2014-04-21,0.3051372465374487,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.4090599994755801,1.390633884332676,-0.9436669827789929
6460,1982,Graduation,-1.1136502959682804,1,0,2013-07-13,0.9964552942340646,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.01367720383067021,0.05771761906439125,-0.9084973125736298
1349,1970,Graduation,-0.04248574727421038,2,0,2014-04-21,-1.5614214822434143,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.4090599994755801,1.390633884332676,-0.7560954083503899
1880,1959,PhD,0.10984056573902888,1,1,2014-01-30,-1.1120647512406139,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.0082585581733188,1.390633884332676,-0.848206449364436
641,1967,Graduation,0.03771972562952434,0,1,2014-04-04,0.9618893918492338,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.3249411784615253,0.05771761906439125,-0.804663048157796
8717,1975,PhD,1.435424564744208,0,1,2012-09-12,0.23600544176778712,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.4905652425383107,0.05771761906439125,2.0692014314804417
10314,1948,PhD,1.603525771014482,0,0,2012-12-16,1.0310211966188954,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,4,False,False,False,True,False,False,False,False,1.020489478048004,-1.2751986462038936,1.2033576459484085
10854,1970,PhD,-0.6140298485931411,1,1,2014-05-23,1.411246122852034,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.5674013096196833,1.390633884332676,-0.9285942669766944
10492,1959,Graduation,-0.6420302841243773,2,1,2014-06-24,1.618641537161019,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.7257426197637866,2.7235501496009613,-0.9872103839856328
6935,1951,2n Cycle,1.340282239787719,0,0,2013-12-01,-0.17878538685018244,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,1,False,False,False,True,False,False,False,False,-0.7113686016531252,-1.2751986462038936,0.6339439378615782
7698,1976,PhD,0.01681799206395364,0,1,2014-05-11,1.100153001388557,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.5080233183156446,0.05771761906439125,-0.6840813217394085
3559,1988,2n Cycle,-1.728378167578343,1,0,2014-05-10,0.9618893918492338,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,-1.5030751523736414,0.05771761906439125,-0.9084973125736298
10562,1946,Master,0.7653859736516683,0,0,2013-09-28,-0.9738011417012907,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.39468598136491867,-1.2751986462038936,0.7260549788756243
10796,1984,Master,-1.0269376795960188,1,0,2014-01-22,-1.1466306536254447,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.9686732306372929,0.05771761906439125,-0.8934245967713313
2563,1961,Basic,-1.1367703738981214,0,0,2014-06-15,1.0655870990037262,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,-1.6812091262857576,-1.2751986462038936,-0.9319437593772052
3518,1983,Graduation,-1.2835754742713987,1,0,2012-12-05,-0.14421948446535163,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.0749193034100397,0.05771761906439125,-0.9202205359754175
5823,1970,PhD,-0.9369221949480658,0,1,2014-03-08,0.4779667584616027,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-1.1913406980274381,0.05771761906439125,-0.9386427441782267
3934,1966,Graduation,0.49183946526640465,0,1,2013-08-02,-0.5244444106984903,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.11264052267073474,0.05771761906439125,0.014287843767086375
6982,1976,Graduation,1.1219478578020758,0,0,2013-03-19,-1.2157624583951063,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.560310045441704,-1.2751986462038936,1.6438158966155743
6431,1964,PhD,-0.2735879334897656,1,1,2013-02-23,-1.2503283607799371,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.6790660280497816,1.390633884332676,-0.8900751043708206
9733,1978,Basic,-1.3027518288869813,1,0,2012-09-09,0.09774183222846393,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,1.5054097403643203,0.05771761906439125,-0.869978149967756
5602,1989,PhD,0.7721888963687644,0,0,2013-05-17,1.6877733419306804,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,0.2683682548635137,-1.2751986462038936,1.1430667827392147
7829,1900,2n Cycle,-0.7231230947738203,1,0,2013-09-26,1.7223392443155112,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,-0.3847896494809122,0.05771761906439125,-0.8950993429715868
1324,1988,Graduation,-0.6130932143060047,1,0,2013-05-30,1.5149438300065265,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.20404209761747175,0.05771761906439125,-0.8515559417649468
326,1973,Graduation,-0.00792887173301921,1,1,2013-02-18,-0.3861808011591672,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.7038068577597977,1.390633884332676,-0.4764127929077409
7224,1977,Graduation,-0.9837539093048869,1,1,2013-12-29,-0.8701034345467984,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.8499172480292155,1.390633884332676,-0.9520407137802698
6999,1980,Master,0.9046979997278541,0,0,2014-05-13,1.0655870990037262,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.517919650199651,-1.2751986462038936,0.392780485024803
9938,1954,Graduation,1.4176778098300444,0,0,2013-09-19,1.1347189037733878,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.35015248788688963,-1.2751986462038936,1.6756360744204266
6422,1954,Graduation,1.7455491068692206,0,0,2013-01-17,-1.0083670440861214,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.8621481679039009,-1.2751986462038936,1.12296982833615
3182,1973,PhD,-0.21960822062585073,1,1,2014-03-31,1.100153001388557,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,-1.3051485146935125,1.390633884332676,-0.5634995953210209
7300,1952,Graduation,0.8791130947266013,0,1,2014-06-29,0.028610027458802336,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-1.7504834494738026,0.05771761906439125,-0.1079686288515566
10424,1968,Graduation,1.2133436456100195,0,0,2013-12-09,0.3742690513071103,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.7509539291891509,-1.2751986462038936,1.1648384833425347
8727,1978,Graduation,0.610496240484161,0,1,2013-10-14,0.4779667584616027,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.4738566364369703,0.05771761906439125,0.9220002843055041
