ID,Year_Birth,Education,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Education_encoded,Marital_Absurd,Marital_Alone,Marital_Divorced,Marital_Married,Marital_Single,Marital_Together,Marital_Widow,Marital_YOLO,Customer_Tenure,Family_Size,Total_Spend,Cluster
3629,1978,Graduation,-0.628621624855898,1,0,2012-12-19,-1.112064751240614,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,1.0056449802219944,0.0577176190643912,-0.7611196469511561,3
10991,1960,Master,1.8609030138112848,0,0,2012-12-07,-1.077498848855783,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,1.065022971526033,-1.2751986462038936,0.4195764242288891,3
5077,1979,Graduation,1.2811756866152677,0,1,2013-11-02,-0.1096535820805208,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.5678717893350316,0.0577176190643912,0.6188712220592797,2
7431,1991,PhD,0.8290278086355168,0,0,2012-11-10,-0.3170489963895056,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,1,4,False,False,False,False,True,False,False,False,1.1986234519601202,-1.2751986462038936,2.044080238476611,1
3267,1963,Master,0.29475189263633,0,1,2014-06-25,-0.766405727392306,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,3,False,False,False,False,False,True,False,False,-1.7306907857057898,0.0577176190643912,0.0142878437670863,0
999,1991,Graduation,1.711978162156594,0,0,2013-01-02,1.5840756347761882,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,1,2,False,False,False,False,True,False,False,False,0.9363706570339492,-1.2751986462038936,0.2186068801982431,0
9215,1980,PhD,-0.3615822599391611,1,0,2012-12-12,-1.0429329464709522,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.040282141816017,0.0577176190643912,-0.0811726896474704,1
2286,1962,Graduation,-0.0258235162714677,1,1,2013-09-10,-0.766405727392306,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.3056189944088606,1.390633884332676,-0.8130367791590729,0
1592,1970,Graduation,1.9450522100292784,0,0,2014-01-24,-0.8355375321619676,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,0,2,False,False,False,True,False,False,False,False,-0.9785695625212992,-1.2751986462038936,1.883304603252094,4
367,1978,2n Cycle,-0.7275597835023613,1,0,2013-02-19,0.8581916846947414,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,0.6988586918177944,0.0577176190643912,-0.0376292884408305,3
5234,1967,2n Cycle,-1.0133318341618267,1,1,2013-07-11,1.2384166109278802,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,-0.0037808719466637,1.390633884332676,-0.8683034037675006,3
9862,1969,Graduation,-1.448866777680263,1,0,2013-11-14,-0.420746703543998,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.6272497806390703,0.0577176190643912,-0.948691221379759,4
9805,1953,Master,0.2376172011210082,0,1,2013-06-20,0.5470985632312643,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,3,False,False,False,False,False,True,False,False,0.100130612835404,0.0577176190643912,0.1013746461803663,3
6205,1967,Master,-0.9244008734252946,1,0,2014-02-24,-1.2503283607799371,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,3,False,False,False,False,True,False,False,False,-1.1319627067233995,0.0577176190643912,-0.869978149967756,4
8442,1985,Master,-1.5675728494394476,2,0,2013-09-04,0.4779667584616027,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.2759299987568412,1.390633884332676,-0.9537154599805252,4
7386,1976,Graduation,-1.001549960760479,1,0,2013-04-22,1.1692848061582186,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,0.3920724034135944,0.0577176190643912,-0.9319437593772052,1
1491,1965,2n Cycle,0.9947627809172354,0,0,2013-02-18,1.3075484156975417,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,0.7038068577597977,-1.2751986462038936,-0.0677747200454274,4
11071,1984,Graduation,1.3950014007730571,0,0,2013-04-21,-0.420746703543998,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,2,False,False,False,False,True,False,False,False,0.3970205693555976,-1.2751986462038936,2.216579097102916,0
3381,1953,Master,0.1498200608373256,1,1,2014-06-08,0.0631759298436331,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.646571964691735,1.390633884332676,-0.8532306879652022,3
8268,1961,PhD,0.0035818706904731,0,1,2013-07-11,-0.9046693369316292,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.0037808719466637,0.0577176190643912,-0.3273603810850118,2
11051,1956,PhD,1.28502081684667,1,1,2014-05-10,0.7890598799250799,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.5030751523736414,1.390633884332676,0.1030493923806216,4
8026,1952,Graduation,0.5762351441915391,0,1,2013-09-30,-1.3540260679344294,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.4045823132489251,0.0577176190643912,-0.2285503552699442,0
433,1958,Master,0.4940578096306751,1,1,2013-03-10,-0.247917191619844,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,3,False,True,False,False,False,False,False,False,0.6048435389197331,1.390633884332676,0.0544817525732155,2
9597,1969,Graduation,1.0913840021165715,0,0,2014-02-10,-1.3540260679344294,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.0626883835353542,-1.2751986462038936,0.2102331491969662,2
1295,1963,Graduation,0.0035818706904731,0,1,2013-08-11,1.618641537161019,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.1571740161487637,0.0577176190643912,0.2102331491969662,2
5290,1964,PhD,-0.4810277798197691,1,1,2013-08-14,0.0631759298436331,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-0.1720185139747734,1.390633884332676,-0.5367036561169347,2
1685,1967,PhD,0.5753971029872592,0,0,2013-03-17,-0.9738011417012908,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,4,False,False,False,False,False,True,False,False,0.5702063773257106,-1.2751986462038936,1.4780160227902914,3
5342,1976,Basic,-2.0586649951475025,1,0,2012-08-08,-0.6281421178529828,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,0,False,False,True,False,False,False,False,False,1.6637510505084236,0.0577176190643912,-0.9553902061807804,2
9579,1959,PhD,-0.8649985410042742,2,1,2013-07-07,0.408834953691941,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.0160117918213491,2.7235501496009613,-0.826434748761116,4
7660,1973,PhD,-0.7615743970878418,1,1,2014-05-19,-0.420746703543998,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,4,False,True,False,False,False,False,False,False,-1.5476086458516705,1.390633884332676,-0.9218952821756728,2
1461,1965,PhD,-0.7092707666324869,1,1,2013-07-28,0.8581916846947414,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,-0.0878996929607186,1.390633884332676,-0.940317490378482,3
821,1992,Master,2.048279167779998,0,0,2012-10-19,-0.1096535820805208,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,1.307483102684191,-1.2751986462038936,2.4744900119422444,2
11084,1976,Master,0.6800536604393974,0,1,2013-11-14,-1.5614214822434145,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,3,False,False,False,False,False,True,False,False,-0.6272497806390703,0.0577176190643912,0.7595499028807319,3
8690,1962,Graduation,1.7156261062222833,0,0,2013-04-19,0.8236257823099107,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.406916901239604,-1.2751986462038936,1.3155656413655192,3
2937,1974,PhD,0.8401688269982974,0,1,2013-08-28,-0.07508767969569,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-0.2412928371628186,0.0577176190643912,0.4547460944342522,4
9701,1988,Graduation,-0.4646613280655958,1,0,2013-03-19,-1.2503283607799371,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,0.560310045441704,0.0577176190643912,-0.4814370315085071,3
9949,1976,Graduation,0.4190284735769048,0,2,2012-10-18,-0.4553126059288288,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.3124312686261943,1.390633884332676,0.4647945716357844,3
10837,1975,Graduation,-1.3483511297080966,1,0,2012-10-28,-0.07508767969569,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,2,False,False,False,True,False,False,False,False,1.2629496092061625,0.0577176190643912,-0.8900751043708206,3
3120,1981,Graduation,-0.6291145902701804,1,0,2013-08-28,-0.0059558749260284,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,2,False,False,False,False,False,True,False,False,-0.2412928371628186,0.0577176190643912,-0.9671134295825682,3
5885,1973,2n Cycle,-0.7700534022134978,2,1,2012-08-22,1.5495097323913574,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,1.5944767273203784,2.7235501496009613,-0.6505863977343008,3
4050,1966,Master,-0.0839934351567823,0,0,2014-06-21,0.5470985632312643,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.710898121937777,-1.2751986462038936,-0.791265078555753,3
3830,1953,Master,0.3965985472270589,0,2,2014-04-24,0.3397031489222795,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.4239044973015895,1.390633884332676,-0.2352493400709657,1
7987,1969,Graduation,0.711751336577751,0,1,2014-03-07,1.618641537161019,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.186392532085435,0.0577176190643912,-0.2335745938707103,4
7798,1972,2n Cycle,-0.2447494567542494,0,1,2012-12-14,-0.7318398250074751,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,1,False,False,False,False,False,True,False,False,1.030385809932011,0.0577176190643912,-0.2854917260786272,3
92,1988,Graduation,-0.8445897728529859,1,0,2014-05-12,-1.284894263164768,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,2,False,True,False,False,False,False,False,False,-1.5129714842576478,0.0577176190643912,-0.8549054341654575,1
7055,1952,PhD,0.4782336198322124,0,1,2012-10-09,0.2705713441526179,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,1.3569647621042236,0.0577176190643912,0.7059580244725596,4
10240,1949,Graduation,0.8904512992550948,0,0,2013-02-19,-1.3540260679344294,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,2,False,False,False,False,False,True,False,False,0.6988586918177944,-1.2751986462038936,1.3088666565644975,4
3025,1958,Graduation,-0.0661480871597621,0,1,2013-07-08,-1.5614214822434145,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,0.0110636258793459,0.0577176190643912,-0.4914855087100394,2
9283,1978,Graduation,0.4382541247339156,1,2,2013-09-12,-0.0059558749260284,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.315515326292867,2.7235501496009613,-0.9738124143835898,0
9970,1977,Graduation,0.2004476088841207,0,1,2013-10-17,-1.595987384628245,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.4887011342629799,0.0577176190643912,-0.7326489615468146,3
2730,1955,Graduation,1.4300019451871024,0,0,2013-08-20,0.5125326608464335,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.2017075096267928,-1.2751986462038936,1.0576547265261902,2
2795,1958,Master,-1.0246700386903205,2,1,2013-07-01,-1.6996850917827375,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,False,False,False,False,True,False,False,False,0.0457007874733685,2.7235501496009613,-0.9821861453848668,1
9260,1945,PhD,0.938959096020476,0,0,2012-11-05,-1.0083670440861214,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.2233642816701364,-1.2751986462038936,1.853159171647497,3
8182,1984,Graduation,-1.3842883084092783,1,0,2014-01-05,1.445812025236865,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.8845544096232381,0.0577176190643912,-0.8013135557572852,2
10095,1975,PhD,1.1267296223206145,0,0,2013-05-01,-1.3885919703192602,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,4,False,False,True,False,False,False,False,False,0.3475389099355653,-1.2751986462038936,1.1614889909420238,2
4370,1966,Graduation,-0.3858361583218516,2,1,2013-11-13,1.1692848061582186,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-0.6223016146970671,2.7235501496009613,-0.8565801803657129,2
10573,1953,Graduation,0.5541995901731191,0,0,2013-11-18,-0.766405727392306,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.6470424444070833,-1.2751986462038936,-0.2988896956806703,4
3712,1959,Graduation,0.0504382333180083,0,0,2013-08-28,0.4779667584616027,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-0.2412928371628186,-1.2751986462038936,-0.5701985801220424,2
6637,1988,Graduation,0.7711043724573433,0,0,2013-11-02,-0.1096535820805208,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.5678717893350316,-1.2751986462038936,0.8667336596970765,0
3152,1957,Graduation,-1.2431523103002478,1,1,2014-02-25,1.2038507085430494,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.1369108726654027,1.390633884332676,-0.8549054341654575,2
5610,1965,Graduation,-0.8800832826813134,1,1,2014-04-21,0.3051372465374487,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.40905999947558,1.390633884332676,-0.9436669827789927,2
6460,1982,Graduation,-1.1136502959682804,1,0,2013-07-13,0.9964552942340646,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.0136772038306702,0.0577176190643912,-0.9084973125736298,4
1349,1970,Graduation,-0.0424857472742103,2,0,2014-04-21,-1.5614214822434145,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-1.40905999947558,1.390633884332676,-0.7560954083503899,2
1880,1959,PhD,0.1098405657390288,1,1,2014-01-30,-1.112064751240614,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,-1.0082585581733188,1.390633884332676,-0.848206449364436,0
641,1967,Graduation,0.0377197256295243,0,1,2014-04-04,0.9618893918492338,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-1.3249411784615253,0.0577176190643912,-0.804663048157796,4
8717,1975,PhD,1.435424564744208,0,1,2012-09-12,0.2360054417677871,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,1.490565242538311,0.0577176190643912,2.0692014314804417,3
10314,1948,PhD,1.603525771014482,0,0,2012-12-16,1.0310211966188954,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,4,False,False,False,True,False,False,False,False,1.020489478048004,-1.2751986462038936,1.2033576459484083,4
10854,1970,PhD,-0.6140298485931411,1,1,2014-05-23,1.411246122852034,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.5674013096196833,1.390633884332676,-0.9285942669766944,0
10492,1959,Graduation,-0.6420302841243773,2,1,2014-06-24,1.618641537161019,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,2,False,False,False,False,False,True,False,False,-1.7257426197637866,2.7235501496009613,-0.9872103839856328,3
6935,1951,2n Cycle,1.340282239787719,0,0,2013-12-01,-0.1787853868501824,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,1,False,False,False,True,False,False,False,False,-0.7113686016531252,-1.2751986462038936,0.6339439378615782,0
7698,1976,PhD,0.0168179920639536,0,1,2014-05-11,1.100153001388557,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,-1.5080233183156446,0.0577176190643912,-0.6840813217394085,0
3559,1988,2n Cycle,-1.728378167578343,1,0,2014-05-10,0.9618893918492338,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,1,False,False,False,True,False,False,False,False,-1.5030751523736414,0.0577176190643912,-0.9084973125736298,1
10562,1946,Master,0.7653859736516683,0,0,2013-09-28,-0.9738011417012908,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.3946859813649186,-1.2751986462038936,0.7260549788756243,1
10796,1984,Master,-1.0269376795960188,1,0,2014-01-22,-1.1466306536254447,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-0.9686732306372928,0.0577176190643912,-0.8934245967713313,2
2563,1961,Basic,-1.1367703738981214,0,0,2014-06-15,1.0655870990037262,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,-1.6812091262857576,-1.2751986462038936,-0.9319437593772052,4
3518,1983,Graduation,-1.2835754742713987,1,0,2012-12-05,-0.1442194844653516,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,1.0749193034100395,0.0577176190643912,-0.9202205359754176,3
5823,1970,PhD,-0.9369221949480658,0,1,2014-03-08,0.4779667584616027,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,4,False,False,False,False,True,False,False,False,-1.191340698027438,0.0577176190643912,-0.9386427441782268,0
3934,1966,Graduation,0.4918394652664046,0,1,2013-08-02,-0.5244444106984903,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.1126405226707347,0.0577176190643912,0.0142878437670863,4
6982,1976,Graduation,1.1219478578020758,0,0,2013-03-19,-1.2157624583951063,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.560310045441704,-1.2751986462038936,1.6438158966155745,4
6431,1964,PhD,-0.2735879334897656,1,1,2013-02-23,-1.2503283607799371,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,4,False,False,False,True,False,False,False,False,0.6790660280497816,1.390633884332676,-0.8900751043708206,4
9733,1978,Basic,-1.3027518288869813,1,0,2012-09-09,0.0977418322284639,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,0,False,False,False,False,False,True,False,False,1.5054097403643203,0.0577176190643912,-0.869978149967756,2
5602,1989,PhD,0.7721888963687644,0,0,2013-05-17,1.6877733419306804,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,4,False,False,False,False,False,True,False,False,0.2683682548635137,-1.2751986462038936,1.1430667827392147,4
7829,1900,2n Cycle,-0.7231230947738203,1,0,2013-09-26,1.7223392443155112,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,1,False,False,True,False,False,False,False,False,-0.3847896494809122,0.0577176190643912,-0.8950993429715868,3
1324,1988,Graduation,-0.6130932143060047,1,0,2013-05-30,1.5149438300065263,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.2040420976174717,0.0577176190643912,-0.8515559417649468,1
326,1973,Graduation,-0.0079288717330192,1,1,2013-02-18,-0.3861808011591672,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.7038068577597977,1.390633884332676,-0.4764127929077409,2
7224,1977,Graduation,-0.9837539093048868,1,1,2013-12-29,-0.8701034345467984,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.8499172480292155,1.390633884332676,-0.9520407137802698,2
6999,1980,Master,0.904697999727854,0,0,2014-05-13,1.0655870990037262,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,3,False,False,False,True,False,False,False,False,-1.517919650199651,-1.2751986462038936,0.392780485024803,3
9938,1954,Graduation,1.4176778098300444,0,0,2013-09-19,1.1347189037733878,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,2,False,False,False,True,False,False,False,False,-0.3501524878868896,-1.2751986462038936,1.6756360744204266,0
6422,1954,Graduation,1.7455491068692206,0,0,2013-01-17,-1.0083670440861214,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,2,False,False,False,True,False,False,False,False,0.8621481679039009,-1.2751986462038936,1.12296982833615,1
3182,1973,PhD,-0.2196082206258507,1,1,2014-03-31,1.100153001388557,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,4,False,False,False,False,True,False,False,False,-1.3051485146935125,1.390633884332676,-0.5634995953210209,4
7300,1952,Graduation,0.8791130947266013,0,1,2014-06-29,0.0286100274588023,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,2,False,False,True,False,False,False,False,False,-1.7504834494738026,0.0577176190643912,-0.1079686288515566,2
10424,1968,Graduation,1.2133436456100195,0,0,2013-12-09,0.3742690513071103,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,2,False,False,False,False,True,False,False,False,-0.7509539291891509,-1.2751986462038936,1.1648384833425347,2
